OrderDate,Name,OrderStatus,MachineTimestamp,MachineStatus,DeviceName,MachineType
2023-01-28T17:11:31.632Z,Order No.69,Succeded,2023-01-28T17:44:27.632Z,Started,urn:ngsi-ld:Axis:002,5 Axis
2023-01-28T17:11:31.632Z,Order No.69,Succeded,2023-01-28T17:44:50.632Z,Trimming,urn:ngsi-ld:Axis:002,5 Axis
2023-01-28T17:11:31.632Z,Order No.69,Succeded,2023-01-28T17:52:07.632Z,Finished,urn:ngsi-ld:Axis:002,5 Axis
2023-01-28T17:11:31.632Z,Order No.69,Succeded,2023-01-28T17:56:15.632Z,Started,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-28T17:11:31.632Z,Order No.69,Succeded,2023-01-28T17:56:43.632Z,Moving,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-28T17:11:31.632Z,Order No.69,Succeded,2023-01-28T18:05:04.632Z,Finished,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-28T18:13:26.632Z,Order No.70,Succeded,2023-01-28T18:22:46.632Z,Started,urn:ngsi-ld:Axis:001,3 Axis
2023-01-28T18:13:26.632Z,Order No.70,Succeded,2023-01-28T18:23:14.632Z,Cutting,urn:ngsi-ld:Axis:001,3 Axis
2023-01-28T18:13:26.632Z,Order No.70,Succeded,2023-01-28T18:33:26.632Z,Finished,urn:ngsi-ld:Axis:001,3 Axis
2023-01-28T18:13:26.632Z,Order No.70,Succeded,2023-01-28T18:34:28.632Z,Started,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-28T18:13:26.632Z,Order No.70,Succeded,2023-01-28T18:34:43.632Z,Moving,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-28T18:13:26.632Z,Order No.70,Succeded,2023-01-28T18:39:57.632Z,Finished,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-28T18:13:26.632Z,Order No.70,Succeded,2023-01-28T18:42:05.632Z,Started,urn:ngsi-ld:Axis:002,5 Axis
2023-01-28T18:13:26.632Z,Order No.70,Succeded,2023-01-28T18:42:27.632Z,Trimming,urn:ngsi-ld:Axis:002,5 Axis
2023-01-28T18:13:26.632Z,Order No.70,Succeded,2023-01-28T18:52:35.632Z,Finished,urn:ngsi-ld:Axis:002,5 Axis
2023-01-28T18:13:26.632Z,Order No.70,Succeded,2023-01-28T18:54:57.632Z,Started,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-28T18:13:26.632Z,Order No.70,Succeded,2023-01-28T18:55:23.632Z,Moving,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-28T18:13:26.632Z,Order No.70,Succeded,2023-01-28T19:00:51.632Z,Finished,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-28T19:05:20.632Z,Order No.71,Succeded,2023-01-28T19:08:43.632Z,Started,urn:ngsi-ld:Axis:001,3 Axis
2023-01-28T19:05:20.632Z,Order No.71,Succeded,2023-01-28T19:08:53.632Z,Cutting,urn:ngsi-ld:Axis:001,3 Axis
2023-01-28T19:05:20.632Z,Order No.71,Succeded,2023-01-28T19:22:04.632Z,Finished,urn:ngsi-ld:Axis:001,3 Axis
2023-01-28T19:05:20.632Z,Order No.71,Succeded,2023-01-28T19:23:31.632Z,Started,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-28T19:05:20.632Z,Order No.71,Succeded,2023-01-28T19:23:56.632Z,Moving,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-28T19:05:20.632Z,Order No.71,Succeded,2023-01-28T19:30:24.632Z,Finished,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-28T19:05:20.632Z,Order No.71,Succeded,2023-01-28T19:31:31.632Z,Started,urn:ngsi-ld:Axis:002,5 Axis
2023-01-28T19:05:20.632Z,Order No.71,Succeded,2023-01-28T19:31:37.632Z,Trimming,urn:ngsi-ld:Axis:002,5 Axis
2023-01-28T19:05:20.632Z,Order No.71,Succeded,2023-01-28T19:40:49.632Z,Finished,urn:ngsi-ld:Axis:002,5 Axis
2023-01-28T19:05:20.632Z,Order No.71,Succeded,2023-01-28T19:44:13.632Z,Started,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-28T19:05:20.632Z,Order No.71,Succeded,2023-01-28T19:44:34.632Z,Moving,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-28T19:05:20.632Z,Order No.71,Succeded,2023-01-28T19:51:49.632Z,Finished,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-28T20:00:53.632Z,Order No.72,Succeded,2023-01-28T20:05:07.632Z,Started,urn:ngsi-ld:Axis:001,3 Axis
2023-01-28T20:00:53.632Z,Order No.72,Succeded,2023-01-28T20:05:19.632Z,Cutting,urn:ngsi-ld:Axis:001,3 Axis
2023-01-28T20:00:53.632Z,Order No.72,Succeded,2023-01-28T20:13:39.632Z,Finished,urn:ngsi-ld:Axis:001,3 Axis
2023-01-28T20:00:53.632Z,Order No.72,Succeded,2023-01-28T20:17:46.632Z,Started,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-28T20:00:53.632Z,Order No.72,Succeded,2023-01-28T20:18:10.632Z,Moving,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-28T20:00:53.632Z,Order No.72,Succeded,2023-01-28T20:26:27.632Z,Finished,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-28T20:00:53.632Z,Order No.72,Succeded,2023-01-28T20:28:56.632Z,Started,urn:ngsi-ld:Axis:002,5 Axis
2023-01-28T20:00:53.632Z,Order No.72,Succeded,2023-01-28T20:29:12.632Z,Trimming,urn:ngsi-ld:Axis:002,5 Axis
2023-01-28T20:00:53.632Z,Order No.72,Succeded,2023-01-28T20:37:19.632Z,Finished,urn:ngsi-ld:Axis:002,5 Axis
2023-01-28T20:00:53.632Z,Order No.72,Succeded,2023-01-28T20:40:40.632Z,Started,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-28T20:00:53.632Z,Order No.72,Succeded,2023-01-28T20:41:06.632Z,Moving,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-28T20:00:53.632Z,Order No.72,Succeded,2023-01-28T20:48:13.632Z,Finished,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-28T20:52:28.632Z,Order No.73,Succeded,2023-01-28T20:55:43.632Z,Started,urn:ngsi-ld:Axis:001,3 Axis
2023-01-28T20:52:28.632Z,Order No.73,Succeded,2023-01-28T20:55:56.632Z,Cutting,urn:ngsi-ld:Axis:001,3 Axis
2023-01-28T20:52:28.632Z,Order No.73,Succeded,2023-01-28T21:10:23.632Z,Finished,urn:ngsi-ld:Axis:001,3 Axis
2023-01-28T20:52:28.632Z,Order No.73,Succeded,2023-01-28T21:11:24.632Z,Started,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-28T20:52:28.632Z,Order No.73,Succeded,2023-01-28T21:11:39.632Z,Moving,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-28T20:52:28.632Z,Order No.73,Succeded,2023-01-28T21:18:00.632Z,Finished,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-28T20:52:28.632Z,Order No.73,Succeded,2023-01-28T21:20:03.632Z,Started,urn:ngsi-ld:Axis:002,5 Axis
2023-01-28T20:52:28.632Z,Order No.73,Succeded,2023-01-28T21:20:19.632Z,Trimming,urn:ngsi-ld:Axis:002,5 Axis
2023-01-28T20:52:28.632Z,Order No.73,Succeded,2023-01-28T21:32:34.632Z,Finished,urn:ngsi-ld:Axis:002,5 Axis
2023-01-28T20:52:28.632Z,Order No.73,Succeded,2023-01-28T21:33:49.632Z,Started,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-28T20:52:28.632Z,Order No.73,Succeded,2023-01-28T21:34:18.632Z,Moving,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-28T20:52:28.632Z,Order No.73,Succeded,2023-01-28T21:41:32.632Z,Finished,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-28T21:46:46.632Z,Order No.74,Succeded,2023-01-28T21:53:49.632Z,Started,urn:ngsi-ld:Axis:001,3 Axis
2023-01-28T21:46:46.632Z,Order No.74,Succeded,2023-01-28T21:54:15.632Z,Cutting,urn:ngsi-ld:Axis:001,3 Axis
2023-01-28T21:46:46.632Z,Order No.74,Succeded,2023-01-28T22:03:26.632Z,Finished,urn:ngsi-ld:Axis:001,3 Axis
2023-01-28T21:46:46.632Z,Order No.74,Succeded,2023-01-28T22:04:55.632Z,Started,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-28T21:46:46.632Z,Order No.74,Succeded,2023-01-28T22:05:17.632Z,Moving,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-28T21:46:46.632Z,Order No.74,Succeded,2023-01-28T22:14:29.632Z,Finished,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-28T21:46:46.632Z,Order No.74,Succeded,2023-01-28T22:18:54.632Z,Started,urn:ngsi-ld:Axis:002,5 Axis
2023-01-28T21:46:46.632Z,Order No.74,Succeded,2023-01-28T22:19:05.632Z,Trimming,urn:ngsi-ld:Axis:002,5 Axis
2023-01-28T21:46:46.632Z,Order No.74,Succeded,2023-01-28T22:32:29.632Z,Finished,urn:ngsi-ld:Axis:002,5 Axis
2023-01-28T21:46:46.632Z,Order No.74,Succeded,2023-01-28T22:35:58.632Z,Started,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-28T21:46:46.632Z,Order No.74,Succeded,2023-01-28T22:36:05.632Z,Moving,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-28T21:46:46.632Z,Order No.74,Succeded,2023-01-28T22:44:11.632Z,Finished,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-28T22:47:34.632Z,Order No.75,Succeded,2023-01-28T22:53:45.632Z,Started,urn:ngsi-ld:Axis:001,3 Axis
2023-01-28T22:47:34.632Z,Order No.75,Succeded,2023-01-28T22:54:07.632Z,Cutting,urn:ngsi-ld:Axis:001,3 Axis
2023-01-28T22:47:34.632Z,Order No.75,Succeded,2023-01-28T23:05:12.632Z,Finished,urn:ngsi-ld:Axis:001,3 Axis
2023-01-28T22:47:34.632Z,Order No.75,Succeded,2023-01-28T23:07:23.632Z,Started,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-28T22:47:34.632Z,Order No.75,Succeded,2023-01-28T23:07:41.632Z,Moving,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-28T22:47:34.632Z,Order No.75,Succeded,2023-01-28T23:16:04.632Z,Finished,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-28T22:47:34.632Z,Order No.75,Succeded,2023-01-28T23:17:26.632Z,Started,urn:ngsi-ld:Axis:002,5 Axis
2023-01-28T22:47:34.632Z,Order No.75,Succeded,2023-01-28T23:17:50.632Z,Trimming,urn:ngsi-ld:Axis:002,5 Axis
2023-01-28T22:47:34.632Z,Order No.75,Succeded,2023-01-28T23:26:53.632Z,Finished,urn:ngsi-ld:Axis:002,5 Axis
2023-01-28T22:47:34.632Z,Order No.75,Succeded,2023-01-28T23:30:15.632Z,Started,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-28T22:47:34.632Z,Order No.75,Succeded,2023-01-28T23:30:40.632Z,Moving,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-28T22:47:34.632Z,Order No.75,Succeded,2023-01-28T23:38:01.632Z,Finished,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-28T23:49:30.632Z,Order No.76,Succeded,2023-01-28T23:52:49.632Z,Started,urn:ngsi-ld:Axis:001,3 Axis
2023-01-28T23:49:30.632Z,Order No.76,Succeded,2023-01-28T23:53:06.632Z,Cutting,urn:ngsi-ld:Axis:001,3 Axis
2023-01-28T23:49:30.632Z,Order No.76,Succeded,2023-01-29T00:05:18.632Z,Finished,urn:ngsi-ld:Axis:001,3 Axis
2023-01-28T23:49:30.632Z,Order No.76,Succeded,2023-01-29T00:09:47.632Z,Started,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-28T23:49:30.632Z,Order No.76,Succeded,2023-01-29T00:10:04.632Z,Moving,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-28T23:49:30.632Z,Order No.76,Succeded,2023-01-29T00:18:08.632Z,Finished,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-28T23:49:30.632Z,Order No.76,Succeded,2023-01-29T00:20:36.632Z,Started,urn:ngsi-ld:Axis:002,5 Axis
2023-01-28T23:49:30.632Z,Order No.76,Succeded,2023-01-29T00:20:53.632Z,Trimming,urn:ngsi-ld:Axis:002,5 Axis
2023-01-28T23:49:30.632Z,Order No.76,Succeded,2023-01-29T00:31:10.632Z,Finished,urn:ngsi-ld:Axis:002,5 Axis
2023-01-28T23:49:30.632Z,Order No.76,Succeded,2023-01-29T00:35:12.632Z,Started,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-28T23:49:30.632Z,Order No.76,Succeded,2023-01-29T00:35:29.632Z,Moving,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-28T23:49:30.632Z,Order No.76,Succeded,2023-01-29T00:41:43.632Z,Finished,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-29T00:52:48.632Z,Order No.77,Succeded,2023-01-29T01:00:03.632Z,Started,urn:ngsi-ld:Axis:001,3 Axis
2023-01-29T00:52:48.632Z,Order No.77,Succeded,2023-01-29T01:00:32.632Z,Cutting,urn:ngsi-ld:Axis:001,3 Axis
2023-01-29T00:52:48.632Z,Order No.77,Succeded,2023-01-29T01:11:51.632Z,Finished,urn:ngsi-ld:Axis:001,3 Axis
2023-01-29T00:52:48.632Z,Order No.77,Succeded,2023-01-29T01:14:02.632Z,Started,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-29T00:52:48.632Z,Order No.77,Succeded,2023-01-29T01:14:29.632Z,Moving,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-29T00:52:48.632Z,Order No.77,Succeded,2023-01-29T01:22:43.632Z,Finished,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-29T00:52:48.632Z,Order No.77,Succeded,2023-01-29T01:24:02.632Z,Started,urn:ngsi-ld:Axis:002,5 Axis
2023-01-29T00:52:48.632Z,Order No.77,Succeded,2023-01-29T01:24:12.632Z,Trimming,urn:ngsi-ld:Axis:002,5 Axis
2023-01-29T00:52:48.632Z,Order No.77,Succeded,2023-01-29T01:31:13.632Z,Finished,urn:ngsi-ld:Axis:002,5 Axis
2023-01-29T00:52:48.632Z,Order No.77,Succeded,2023-01-29T01:33:16.632Z,Started,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-29T00:52:48.632Z,Order No.77,Succeded,2023-01-29T01:33:35.632Z,Moving,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-29T00:52:48.632Z,Order No.77,Succeded,2023-01-29T01:40:40.632Z,Finished,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-29T01:41:42.632Z,Order No.78,Succeded,2023-01-29T01:47:08.632Z,Started,urn:ngsi-ld:Axis:001,3 Axis
2023-01-29T01:41:42.632Z,Order No.78,Succeded,2023-01-29T01:47:32.632Z,Cutting,urn:ngsi-ld:Axis:001,3 Axis
2023-01-29T01:41:42.632Z,Order No.78,Succeded,2023-01-29T01:58:35.632Z,Finished,urn:ngsi-ld:Axis:001,3 Axis
2023-01-29T01:41:42.632Z,Order No.78,Succeded,2023-01-29T02:02:58.632Z,Started,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-29T01:41:42.632Z,Order No.78,Succeded,2023-01-29T02:03:27.632Z,Moving,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-29T01:41:42.632Z,Order No.78,Succeded,2023-01-29T02:09:35.632Z,Finished,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-29T01:41:42.632Z,Order No.78,Succeded,2023-01-29T02:10:37.632Z,Started,urn:ngsi-ld:Axis:002,5 Axis
2023-01-29T01:41:42.632Z,Order No.78,Succeded,2023-01-29T02:11:06.632Z,Trimming,urn:ngsi-ld:Axis:002,5 Axis
2023-01-29T01:41:42.632Z,Order No.78,Succeded,2023-01-29T02:25:27.632Z,Finished,urn:ngsi-ld:Axis:002,5 Axis
2023-01-29T01:41:42.632Z,Order No.78,Succeded,2023-01-29T02:29:31.632Z,Started,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-29T01:41:42.632Z,Order No.78,Succeded,2023-01-29T02:29:52.632Z,Moving,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-29T01:41:42.632Z,Order No.78,Succeded,2023-01-29T02:35:16.632Z,Finished,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-29T02:41:41.632Z,Order No.79,Succeded,2023-01-29T02:50:06.632Z,Started,urn:ngsi-ld:Axis:001,3 Axis
2023-01-29T02:41:41.632Z,Order No.79,Succeded,2023-01-29T02:50:18.632Z,Cutting,urn:ngsi-ld:Axis:001,3 Axis
2023-01-29T02:41:41.632Z,Order No.79,Succeded,2023-01-29T03:01:43.632Z,Finished,urn:ngsi-ld:Axis:001,3 Axis
2023-01-29T02:41:41.632Z,Order No.79,Succeded,2023-01-29T03:04:55.632Z,Started,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-29T02:41:41.632Z,Order No.79,Succeded,2023-01-29T03:05:19.632Z,Moving,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-29T02:41:41.632Z,Order No.79,Succeded,2023-01-29T03:14:38.632Z,Finished,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-29T02:41:41.632Z,Order No.79,Succeded,2023-01-29T03:15:56.632Z,Started,urn:ngsi-ld:Axis:002,5 Axis
2023-01-29T02:41:41.632Z,Order No.79,Succeded,2023-01-29T03:16:02.632Z,Trimming,urn:ngsi-ld:Axis:002,5 Axis
2023-01-29T02:41:41.632Z,Order No.79,Succeded,2023-01-29T03:23:25.632Z,Finished,urn:ngsi-ld:Axis:002,5 Axis
2023-01-29T02:41:41.632Z,Order No.79,Succeded,2023-01-29T03:24:33.632Z,Started,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-29T02:41:41.632Z,Order No.79,Succeded,2023-01-29T03:24:50.632Z,Moving,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-29T02:41:41.632Z,Order No.79,Succeded,2023-01-29T03:30:12.632Z,Finished,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-29T03:32:36.632Z,Order No.80,Succeded,2023-01-29T03:37:41.632Z,Started,urn:ngsi-ld:Axis:001,3 Axis
2023-01-29T03:32:36.632Z,Order No.80,Succeded,2023-01-29T03:37:48.632Z,Cutting,urn:ngsi-ld:Axis:001,3 Axis
2023-01-29T03:32:36.632Z,Order No.80,Succeded,2023-01-29T03:45:09.632Z,Finished,urn:ngsi-ld:Axis:001,3 Axis
2023-01-29T03:32:36.632Z,Order No.80,Succeded,2023-01-29T03:46:22.632Z,Started,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-29T03:32:36.632Z,Order No.80,Succeded,2023-01-29T03:46:49.632Z,Moving,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-29T03:32:36.632Z,Order No.80,Succeded,2023-01-29T03:51:57.632Z,Finished,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-29T03:32:36.632Z,Order No.80,Succeded,2023-01-29T03:55:15.632Z,Started,urn:ngsi-ld:Axis:002,5 Axis
2023-01-29T03:32:36.632Z,Order No.80,Succeded,2023-01-29T03:55:44.632Z,Trimming,urn:ngsi-ld:Axis:002,5 Axis
2023-01-29T03:32:36.632Z,Order No.80,Succeded,2023-01-29T04:09:54.632Z,Finished,urn:ngsi-ld:Axis:002,5 Axis
2023-01-29T03:32:36.632Z,Order No.80,Succeded,2023-01-29T04:12:55.632Z,Started,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-29T03:32:36.632Z,Order No.80,Succeded,2023-01-29T04:13:04.632Z,Moving,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-29T03:32:36.632Z,Order No.80,Succeded,2023-01-29T04:20:22.632Z,Finished,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-29T04:25:39.632Z,Order No.81,Succeded,2023-01-29T04:34:50.632Z,Started,urn:ngsi-ld:Axis:001,3 Axis
2023-01-29T04:25:39.632Z,Order No.81,Succeded,2023-01-29T04:35:18.632Z,Cutting,urn:ngsi-ld:Axis:001,3 Axis
2023-01-29T04:25:39.632Z,Order No.81,Succeded,2023-01-29T04:46:21.632Z,Finished,urn:ngsi-ld:Axis:001,3 Axis
2023-01-29T04:25:39.632Z,Order No.81,Succeded,2023-01-29T04:47:33.632Z,Started,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-29T04:25:39.632Z,Order No.81,Succeded,2023-01-29T04:47:53.632Z,Moving,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-29T04:25:39.632Z,Order No.81,Succeded,2023-01-29T04:56:12.632Z,Finished,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-29T04:25:39.632Z,Order No.81,Succeded,2023-01-29T05:00:14.632Z,Started,urn:ngsi-ld:Axis:002,5 Axis
2023-01-29T04:25:39.632Z,Order No.81,Succeded,2023-01-29T05:00:29.632Z,Trimming,urn:ngsi-ld:Axis:002,5 Axis
2023-01-29T04:25:39.632Z,Order No.81,Succeded,2023-01-29T05:07:42.632Z,Finished,urn:ngsi-ld:Axis:002,5 Axis
2023-01-29T04:25:39.632Z,Order No.81,Succeded,2023-01-29T05:12:08.632Z,Started,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-29T04:25:39.632Z,Order No.81,Succeded,2023-01-29T05:12:17.632Z,Moving,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-29T04:25:39.632Z,Order No.81,Succeded,2023-01-29T05:18:19.632Z,Finished,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-29T05:27:44.632Z,Order No.82,Succeded,2023-01-29T05:36:57.632Z,Started,urn:ngsi-ld:Axis:001,3 Axis
2023-01-29T05:27:44.632Z,Order No.82,Succeded,2023-01-29T05:37:05.632Z,Cutting,urn:ngsi-ld:Axis:001,3 Axis
2023-01-29T05:27:44.632Z,Order No.82,Succeded,2023-01-29T05:50:27.632Z,Finished,urn:ngsi-ld:Axis:001,3 Axis
2023-01-29T05:27:44.632Z,Order No.82,Succeded,2023-01-29T05:53:42.632Z,Started,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-29T05:27:44.632Z,Order No.82,Succeded,2023-01-29T05:54:10.632Z,Moving,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-29T05:27:44.632Z,Order No.82,Succeded,2023-01-29T05:59:25.632Z,Finished,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-29T05:27:44.632Z,Order No.82,Succeded,2023-01-29T06:01:50.632Z,Started,urn:ngsi-ld:Axis:002,5 Axis
2023-01-29T05:27:44.632Z,Order No.82,Succeded,2023-01-29T06:02:00.632Z,Trimming,urn:ngsi-ld:Axis:002,5 Axis
2023-01-29T05:27:44.632Z,Order No.82,Succeded,2023-01-29T06:14:04.632Z,Finished,urn:ngsi-ld:Axis:002,5 Axis
2023-01-29T05:27:44.632Z,Order No.82,Succeded,2023-01-29T06:15:09.632Z,Started,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-29T05:27:44.632Z,Order No.82,Succeded,2023-01-29T06:15:23.632Z,Moving,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-29T05:27:44.632Z,Order No.82,Succeded,2023-01-29T06:22:35.632Z,Finished,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-29T06:30:36.632Z,Order No.83,Succeded,2023-01-29T06:39:03.632Z,Started,urn:ngsi-ld:Axis:001,3 Axis
2023-01-29T06:30:36.632Z,Order No.83,Succeded,2023-01-29T06:39:20.632Z,Cutting,urn:ngsi-ld:Axis:001,3 Axis
2023-01-29T06:30:36.632Z,Order No.83,Succeded,2023-01-29T06:47:25.632Z,Finished,urn:ngsi-ld:Axis:001,3 Axis
2023-01-29T06:30:36.632Z,Order No.83,Succeded,2023-01-29T06:48:34.632Z,Started,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-29T06:30:36.632Z,Order No.83,Succeded,2023-01-29T06:48:49.632Z,Moving,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-29T06:30:36.632Z,Order No.83,Succeded,2023-01-29T06:54:57.632Z,Finished,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-29T06:30:36.632Z,Order No.83,Succeded,2023-01-29T06:59:01.632Z,Started,urn:ngsi-ld:Axis:002,5 Axis
2023-01-29T06:30:36.632Z,Order No.83,Succeded,2023-01-29T06:59:16.632Z,Trimming,urn:ngsi-ld:Axis:002,5 Axis
2023-01-29T06:30:36.632Z,Order No.83,Succeded,2023-01-29T07:09:30.632Z,Finished,urn:ngsi-ld:Axis:002,5 Axis
2023-01-29T06:30:36.632Z,Order No.83,Succeded,2023-01-29T07:10:40.632Z,Started,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-29T06:30:36.632Z,Order No.83,Succeded,2023-01-29T07:11:02.632Z,Moving,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-29T06:30:36.632Z,Order No.83,Succeded,2023-01-29T07:16:24.632Z,Finished,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-29T07:23:32.632Z,Order No.84,Succeded,2023-01-29T07:29:49.632Z,Started,urn:ngsi-ld:Axis:001,3 Axis
2023-01-29T07:23:32.632Z,Order No.84,Succeded,2023-01-29T07:30:16.632Z,Cutting,urn:ngsi-ld:Axis:001,3 Axis
2023-01-29T07:23:32.632Z,Order No.84,Succeded,2023-01-29T07:42:37.632Z,Finished,urn:ngsi-ld:Axis:001,3 Axis
2023-01-29T07:23:32.632Z,Order No.84,Succeded,2023-01-29T07:46:38.632Z,Started,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-29T07:23:32.632Z,Order No.84,Succeded,2023-01-29T07:47:07.632Z,Moving,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-29T07:23:32.632Z,Order No.84,Succeded,2023-01-29T07:54:13.632Z,Finished,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-29T07:23:32.632Z,Order No.84,Succeded,2023-01-29T07:56:41.632Z,Started,urn:ngsi-ld:Axis:002,5 Axis
2023-01-29T07:23:32.632Z,Order No.84,Succeded,2023-01-29T07:57:00.632Z,Trimming,urn:ngsi-ld:Axis:002,5 Axis
2023-01-29T07:23:32.632Z,Order No.84,Succeded,2023-01-29T08:05:10.632Z,Finished,urn:ngsi-ld:Axis:002,5 Axis
2023-01-29T07:23:32.632Z,Order No.84,Succeded,2023-01-29T08:08:27.632Z,Started,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-29T07:23:32.632Z,Order No.84,Succeded,2023-01-29T08:08:39.632Z,Moving,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-29T07:23:32.632Z,Order No.84,Succeded,2023-01-29T08:17:02.632Z,Finished,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-29T08:21:09.632Z,Order No.85,Succeded,2023-01-29T08:29:13.632Z,Started,urn:ngsi-ld:Axis:001,3 Axis
