OrderDate,Name,OrderStatus,MachineTimestamp,MachineStatus,DeviceName,MachineType
2023-01-26T10:47:36.704Z,Order No.6,Succeded,2023-01-26T11:12:59.704Z,Trimming 1,urn:ngsi-ld:Axis:002,5 Axis
2023-01-26T10:47:36.704Z,Order No.6,Succeded,2023-01-26T11:23:12.704Z,Finished,urn:ngsi-ld:Axis:002,5 Axis
2023-01-26T10:47:36.704Z,Order No.6,Succeded,2023-01-26T11:27:35.704Z,Started,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-26T10:47:36.704Z,Order No.6,Succeded,2023-01-26T11:27:56.704Z,Moving,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-26T10:47:36.704Z,Order No.6,Succeded,2023-01-26T11:38:01.704Z,Started,urn:ngsi-ld:Axis:003,3 Axis
2023-01-26T10:47:36.704Z,Order No.6,Succeded,2023-01-26T11:38:01.704Z,Started,urn:ngsi-ld:Axis:003,3 Axis
2023-01-26T10:47:36.704Z,Order No.6,Succeded,2023-01-26T11:38:13.704Z,Cutting 2,urn:ngsi-ld:Axis:003,3 Axis
2023-01-26T10:47:36.704Z,Order No.6,Succeded,2023-01-26T11:52:28.704Z,Finished,urn:ngsi-ld:Axis:003,3 Axis
2023-01-26T10:47:36.704Z,Order No.6,Succeded,2023-01-26T11:53:40.704Z,Started,urn:ngsiv2:ROS2System:Turtle003,ROS2System
2023-01-26T10:47:36.704Z,Order No.6,Succeded,2023-01-26T11:53:40.704Z,Moving,urn:ngsiv2:ROS2System:Turtle003,ROS2System
2023-01-26T10:47:36.704Z,Order No.6,Succeded,2023-01-26T12:01:58.704Z,Finished,urn:ngsiv2:ROS2System:Turtle003,ROS2System
2023-01-26T10:47:36.704Z,Order No.6,Succeded,2023-01-26T12:03:13.704Z,Started,urn:ngsi-ld:Axis:004,5 Axis
2023-01-26T10:47:36.704Z,Order No.6,Succeded,2023-01-26T12:03:42.704Z,Trimming 2,urn:ngsi-ld:Axis:004,5 Axis
2023-01-26T10:47:36.704Z,Order No.6,Succeded,2023-01-26T12:11:56.704Z,Finished,urn:ngsi-ld:Axis:004,5 Axis
2023-01-26T10:47:36.704Z,Order No.6,Succeded,2023-01-26T12:13:16.704Z,Started,urn:ngsiv2:ROS2System:Turtle004,ROS2System
2023-01-26T10:47:36.704Z,Order No.6,Succeded,2023-01-26T12:13:45.704Z,Moving,urn:ngsiv2:ROS2System:Turtle004,ROS2System
2023-01-26T10:47:36.704Z,Order No.6,Succeded,2023-01-26T12:24:23.704Z,Started,urn:ngsi-ld:Axis:005,3 Axis
2023-01-26T10:47:36.704Z,Order No.6,Succeded,2023-01-26T12:24:23.704Z,Started,urn:ngsi-ld:Axis:005,3 Axis
2023-01-26T10:47:36.704Z,Order No.6,Succeded,2023-01-26T12:24:39.704Z,Cutting 2,urn:ngsi-ld:Axis:005,3 Axis
2023-01-26T10:47:36.704Z,Order No.6,Succeded,2023-01-26T12:36:48.704Z,Finished,urn:ngsi-ld:Axis:005,3 Axis
2023-01-26T10:47:36.704Z,Order No.6,Succeded,2023-01-26T12:38:54.704Z,Started,urn:ngsiv2:ROS2System:Turtle005,ROS2System
2023-01-26T10:47:36.704Z,Order No.6,Succeded,2023-01-26T12:38:54.704Z,Moving,urn:ngsiv2:ROS2System:Turtle005,ROS2System
2023-01-26T10:47:36.704Z,Order No.6,Succeded,2023-01-26T12:45:32.704Z,Finished,urn:ngsiv2:ROS2System:Turtle005,ROS2System
2023-01-26T10:47:36.704Z,Order No.6,Succeded,2023-01-26T12:49:34.704Z,Started,urn:ngsi-ld:Axis:006,5 Axis
2023-01-26T10:47:36.704Z,Order No.6,Succeded,2023-01-26T12:49:58.704Z,Trimming 3,urn:ngsi-ld:Axis:006,5 Axis
2023-01-26T10:47:36.704Z,Order No.6,Succeded,2023-01-26T13:01:19.704Z,Finished,urn:ngsi-ld:Axis:006,5 Axis
2023-01-26T10:47:36.704Z,Order No.6,Succeded,2023-01-26T13:02:29.704Z,Started,urn:ngsiv2:ROS2System:Turtle006,ROS2System
2023-01-26T10:47:36.704Z,Order No.6,Succeded,2023-01-26T13:02:57.704Z,Moving,urn:ngsiv2:ROS2System:Turtle006,ROS2System
2023-01-26T10:47:36.704Z,Order No.6,Succeded,2023-01-26T13:09:09.704Z,Finished,urn:ngsiv2:ROS2System:Turtle006,ROS2System
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T13:30:35.704Z,Started,urn:ngsi-ld:Axis:001,3 Axis
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T13:30:58.704Z,Cutting 1,urn:ngsi-ld:Axis:001,3 Axis
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T13:45:18.704Z,Finished,urn:ngsi-ld:Axis:001,3 Axis
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T13:46:46.704Z,Started,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T13:47:01.704Z,Moving,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T13:52:24.704Z,Finished,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T13:54:49.704Z,Started,urn:ngsi-ld:Axis:002,5 Axis
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T13:55:01.704Z,Trimming 1,urn:ngsi-ld:Axis:002,5 Axis
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T14:09:18.704Z,Finished,urn:ngsi-ld:Axis:002,5 Axis
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T14:12:38.704Z,Started,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T14:12:45.704Z,Moving,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T14:26:11.704Z,Started,urn:ngsi-ld:Axis:003,3 Axis
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T14:26:11.704Z,Started,urn:ngsi-ld:Axis:003,3 Axis
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T14:26:21.704Z,Cutting 2,urn:ngsi-ld:Axis:003,3 Axis
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T14:33:42.704Z,Finished,urn:ngsi-ld:Axis:003,3 Axis
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T14:35:56.704Z,Started,urn:ngsiv2:ROS2System:Turtle003,ROS2System
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T14:35:56.704Z,Moving,urn:ngsiv2:ROS2System:Turtle003,ROS2System
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T14:44:33.704Z,Finished,urn:ngsiv2:ROS2System:Turtle003,ROS2System
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T14:47:59.704Z,Started,urn:ngsi-ld:Axis:004,5 Axis
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T14:48:23.704Z,Trimming 2,urn:ngsi-ld:Axis:004,5 Axis
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T15:01:47.704Z,Finished,urn:ngsi-ld:Axis:004,5 Axis
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T15:05:15.704Z,Started,urn:ngsiv2:ROS2System:Turtle004,ROS2System
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T15:05:27.704Z,Moving,urn:ngsiv2:ROS2System:Turtle004,ROS2System
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T15:17:56.704Z,Started,urn:ngsi-ld:Axis:005,3 Axis
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T15:17:56.704Z,Started,urn:ngsi-ld:Axis:005,3 Axis
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T15:18:06.704Z,Cutting 2,urn:ngsi-ld:Axis:005,3 Axis
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T15:26:26.704Z,Finished,urn:ngsi-ld:Axis:005,3 Axis
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T15:30:35.704Z,Started,urn:ngsiv2:ROS2System:Turtle005,ROS2System
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T15:30:35.704Z,Moving,urn:ngsiv2:ROS2System:Turtle005,ROS2System
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T15:38:20.704Z,Finished,urn:ngsiv2:ROS2System:Turtle005,ROS2System
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T15:40:25.704Z,Started,urn:ngsi-ld:Axis:006,5 Axis
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T15:40:44.704Z,Trimming 3,urn:ngsi-ld:Axis:006,5 Axis
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T15:49:46.704Z,Finished,urn:ngsi-ld:Axis:006,5 Axis
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T15:53:04.704Z,Started,urn:ngsiv2:ROS2System:Turtle006,ROS2System
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T15:53:26.704Z,Moving,urn:ngsiv2:ROS2System:Turtle006,ROS2System
2023-01-26T13:21:10.704Z,Order No.7,Succeded,2023-01-26T15:59:35.704Z,Finished,urn:ngsiv2:ROS2System:Turtle006,ROS2System
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T16:17:02.704Z,Started,urn:ngsi-ld:Axis:001,3 Axis
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T16:17:08.704Z,Cutting 1,urn:ngsi-ld:Axis:001,3 Axis
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T16:28:10.704Z,Finished,urn:ngsi-ld:Axis:001,3 Axis
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T16:30:15.704Z,Started,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T16:30:43.704Z,Moving,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T16:38:54.704Z,Finished,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T16:41:17.704Z,Started,urn:ngsi-ld:Axis:002,5 Axis
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T16:41:35.704Z,Trimming 1,urn:ngsi-ld:Axis:002,5 Axis
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T16:48:39.704Z,Finished,urn:ngsi-ld:Axis:002,5 Axis
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T16:49:50.704Z,Started,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T16:50:13.704Z,Moving,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T17:00:03.704Z,Started,urn:ngsi-ld:Axis:003,3 Axis
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T17:00:03.704Z,Started,urn:ngsi-ld:Axis:003,3 Axis
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T17:00:20.704Z,Cutting 2,urn:ngsi-ld:Axis:003,3 Axis
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T17:11:29.704Z,Finished,urn:ngsi-ld:Axis:003,3 Axis
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T17:13:52.704Z,Started,urn:ngsiv2:ROS2System:Turtle003,ROS2System
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T17:13:52.704Z,Moving,urn:ngsiv2:ROS2System:Turtle003,ROS2System
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T17:23:12.704Z,Finished,urn:ngsiv2:ROS2System:Turtle003,ROS2System
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T17:24:25.704Z,Started,urn:ngsi-ld:Axis:004,5 Axis
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T17:24:40.704Z,Trimming 2,urn:ngsi-ld:Axis:004,5 Axis
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T17:34:44.704Z,Finished,urn:ngsi-ld:Axis:004,5 Axis
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T17:38:49.704Z,Started,urn:ngsiv2:ROS2System:Turtle004,ROS2System
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T17:38:57.704Z,Moving,urn:ngsiv2:ROS2System:Turtle004,ROS2System
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T17:51:37.704Z,Started,urn:ngsi-ld:Axis:005,3 Axis
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T17:51:37.704Z,Started,urn:ngsi-ld:Axis:005,3 Axis
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T17:51:43.704Z,Cutting 2,urn:ngsi-ld:Axis:005,3 Axis
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T18:06:06.704Z,Finished,urn:ngsi-ld:Axis:005,3 Axis
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T18:10:29.704Z,Started,urn:ngsiv2:ROS2System:Turtle005,ROS2System
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T18:10:29.704Z,Moving,urn:ngsiv2:ROS2System:Turtle005,ROS2System
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T18:17:16.704Z,Finished,urn:ngsiv2:ROS2System:Turtle005,ROS2System
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T18:19:32.704Z,Started,urn:ngsi-ld:Axis:006,5 Axis
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T18:19:41.704Z,Trimming 3,urn:ngsi-ld:Axis:006,5 Axis
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T18:33:58.704Z,Finished,urn:ngsi-ld:Axis:006,5 Axis
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T18:38:25.704Z,Started,urn:ngsiv2:ROS2System:Turtle006,ROS2System
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T18:38:41.704Z,Moving,urn:ngsiv2:ROS2System:Turtle006,ROS2System
2023-01-26T16:08:50.704Z,Order No.8,Succeded,2023-01-26T18:44:58.704Z,Finished,urn:ngsiv2:ROS2System:Turtle006,ROS2System
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T19:04:35.704Z,Started,urn:ngsi-ld:Axis:001,3 Axis
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T19:04:47.704Z,Cutting 1,urn:ngsi-ld:Axis:001,3 Axis
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T19:18:57.704Z,Finished,urn:ngsi-ld:Axis:001,3 Axis
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T19:20:25.704Z,Started,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T19:20:37.704Z,Moving,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T19:29:44.704Z,Finished,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T19:33:53.704Z,Started,urn:ngsi-ld:Axis:002,5 Axis
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T19:34:02.704Z,Trimming 1,urn:ngsi-ld:Axis:002,5 Axis
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T19:44:28.704Z,Finished,urn:ngsi-ld:Axis:002,5 Axis
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T19:47:52.704Z,Started,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T19:48:09.704Z,Moving,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T20:00:45.704Z,Started,urn:ngsi-ld:Axis:003,3 Axis
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T20:00:45.704Z,Started,urn:ngsi-ld:Axis:003,3 Axis
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T20:01:12.704Z,Cutting 2,urn:ngsi-ld:Axis:003,3 Axis
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T20:12:20.704Z,Finished,urn:ngsi-ld:Axis:003,3 Axis
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T20:15:46.704Z,Started,urn:ngsiv2:ROS2System:Turtle003,ROS2System
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T20:15:46.704Z,Moving,urn:ngsiv2:ROS2System:Turtle003,ROS2System
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T20:25:18.704Z,Finished,urn:ngsiv2:ROS2System:Turtle003,ROS2System
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T20:29:28.704Z,Started,urn:ngsi-ld:Axis:004,5 Axis
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T20:29:35.704Z,Trimming 2,urn:ngsi-ld:Axis:004,5 Axis
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T20:41:52.704Z,Finished,urn:ngsi-ld:Axis:004,5 Axis
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T20:45:09.704Z,Started,urn:ngsiv2:ROS2System:Turtle004,ROS2System
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T20:45:34.704Z,Moving,urn:ngsiv2:ROS2System:Turtle004,ROS2System
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T20:53:57.704Z,Started,urn:ngsi-ld:Axis:005,3 Axis
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T20:53:57.704Z,Started,urn:ngsi-ld:Axis:005,3 Axis
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T20:54:20.704Z,Cutting 2,urn:ngsi-ld:Axis:005,3 Axis
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T21:01:40.704Z,Finished,urn:ngsi-ld:Axis:005,3 Axis
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T21:06:01.704Z,Started,urn:ngsiv2:ROS2System:Turtle005,ROS2System
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T21:06:01.704Z,Moving,urn:ngsiv2:ROS2System:Turtle005,ROS2System
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T21:15:19.704Z,Finished,urn:ngsiv2:ROS2System:Turtle005,ROS2System
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T21:18:41.704Z,Started,urn:ngsi-ld:Axis:006,5 Axis
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T21:19:07.704Z,Trimming 3,urn:ngsi-ld:Axis:006,5 Axis
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T21:33:33.704Z,Finished,urn:ngsi-ld:Axis:006,5 Axis
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T21:36:48.704Z,Started,urn:ngsiv2:ROS2System:Turtle006,ROS2System
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T21:37:13.704Z,Moving,urn:ngsiv2:ROS2System:Turtle006,ROS2System
2023-01-26T18:55:23.704Z,Order No.9,Succeded,2023-01-26T21:45:36.704Z,Finished,urn:ngsiv2:ROS2System:Turtle006,ROS2System
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-26T21:54:01.704Z,Started,urn:ngsi-ld:Axis:001,3 Axis
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-26T21:54:13.704Z,Cutting 1,urn:ngsi-ld:Axis:001,3 Axis
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-26T22:05:19.704Z,Finished,urn:ngsi-ld:Axis:001,3 Axis
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-26T22:07:44.704Z,Started,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-26T22:07:54.704Z,Moving,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-26T22:12:55.704Z,Finished,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-26T22:16:57.704Z,Started,urn:ngsi-ld:Axis:002,5 Axis
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-26T22:17:21.704Z,Trimming 1,urn:ngsi-ld:Axis:002,5 Axis
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-26T22:30:40.704Z,Finished,urn:ngsi-ld:Axis:002,5 Axis
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-26T22:35:04.704Z,Started,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-26T22:35:18.704Z,Moving,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-26T22:46:58.704Z,Started,urn:ngsi-ld:Axis:003,3 Axis
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-26T22:46:58.704Z,Started,urn:ngsi-ld:Axis:003,3 Axis
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-26T22:47:04.704Z,Cutting 2,urn:ngsi-ld:Axis:003,3 Axis
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-26T22:55:18.704Z,Finished,urn:ngsi-ld:Axis:003,3 Axis
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-26T22:56:43.704Z,Started,urn:ngsiv2:ROS2System:Turtle003,ROS2System
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-26T22:56:43.704Z,Moving,urn:ngsiv2:ROS2System:Turtle003,ROS2System
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-26T23:02:35.704Z,Finished,urn:ngsiv2:ROS2System:Turtle003,ROS2System
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-26T23:03:57.704Z,Started,urn:ngsi-ld:Axis:004,5 Axis
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-26T23:04:13.704Z,Trimming 2,urn:ngsi-ld:Axis:004,5 Axis
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-26T23:13:33.704Z,Finished,urn:ngsi-ld:Axis:004,5 Axis
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-26T23:16:57.704Z,Started,urn:ngsiv2:ROS2System:Turtle004,ROS2System
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-26T23:17:06.704Z,Moving,urn:ngsiv2:ROS2System:Turtle004,ROS2System
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-26T23:27:35.704Z,Started,urn:ngsi-ld:Axis:005,3 Axis
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-26T23:27:35.704Z,Started,urn:ngsi-ld:Axis:005,3 Axis
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-26T23:27:47.704Z,Cutting 2,urn:ngsi-ld:Axis:005,3 Axis
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-26T23:40:09.704Z,Finished,urn:ngsi-ld:Axis:005,3 Axis
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-26T23:44:13.704Z,Started,urn:ngsiv2:ROS2System:Turtle005,ROS2System
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-26T23:44:13.704Z,Moving,urn:ngsiv2:ROS2System:Turtle005,ROS2System
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-26T23:53:39.704Z,Finished,urn:ngsiv2:ROS2System:Turtle005,ROS2System
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-26T23:57:49.704Z,Started,urn:ngsi-ld:Axis:006,5 Axis
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-26T23:58:16.704Z,Trimming 3,urn:ngsi-ld:Axis:006,5 Axis
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-27T00:08:24.704Z,Finished,urn:ngsi-ld:Axis:006,5 Axis
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-27T00:12:28.704Z,Started,urn:ngsiv2:ROS2System:Turtle006,ROS2System
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-27T00:12:35.704Z,Moving,urn:ngsiv2:ROS2System:Turtle006,ROS2System
2023-01-26T21:48:55.704Z,Order No.10,Succeded,2023-01-27T00:17:36.704Z,Finished,urn:ngsiv2:ROS2System:Turtle006,ROS2System
2023-01-27T00:27:02.704Z,Order No.11,Succeded,2023-01-27T00:29:10.704Z,Started,urn:ngsi-ld:Axis:001,3 Axis
2023-01-27T00:27:02.704Z,Order No.11,Succeded,2023-01-27T00:29:37.704Z,Cutting 1,urn:ngsi-ld:Axis:001,3 Axis
2023-01-27T00:27:02.704Z,Order No.11,Succeded,2023-01-27T00:38:54.704Z,Finished,urn:ngsi-ld:Axis:001,3 Axis
2023-01-27T00:27:02.704Z,Order No.11,Succeded,2023-01-27T00:41:00.704Z,Started,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-27T00:27:02.704Z,Order No.11,Succeded,2023-01-27T00:41:06.704Z,Moving,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-27T00:27:02.704Z,Order No.11,Succeded,2023-01-27T00:50:26.704Z,Finished,urn:ngsiv2:ROS2System:Turtle001,ROS2System
2023-01-27T00:27:02.704Z,Order No.11,Succeded,2023-01-27T00:53:44.704Z,Started,urn:ngsi-ld:Axis:002,5 Axis
2023-01-27T00:27:02.704Z,Order No.11,Succeded,2023-01-27T00:53:59.704Z,Trimming 1,urn:ngsi-ld:Axis:002,5 Axis
2023-01-27T00:27:02.704Z,Order No.11,Succeded,2023-01-27T01:06:08.704Z,Finished,urn:ngsi-ld:Axis:002,5 Axis
2023-01-27T00:27:02.704Z,Order No.11,Succeded,2023-01-27T01:08:21.704Z,Started,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-27T00:27:02.704Z,Order No.11,Succeded,2023-01-27T01:08:41.704Z,Moving,urn:ngsiv2:ROS2System:Turtle002,ROS2System
2023-01-27T00:27:02.704Z,Order No.11,Succeded,2023-01-27T01:15:19.704Z,Started,urn:ngsi-ld:Axis:003,3 Axis
2023-01-27T00:27:02.704Z,Order No.11,Succeded,2023-01-27T01:15:19.704Z,Started,urn:ngsi-ld:Axis:003,3 Axis
2023-01-27T00:27:02.704Z,Order No.11,Succeded,2023-01-27T01:15:43.704Z,Cutting 2,urn:ngsi-ld:Axis:003,3 Axis
